"fid4","AGR","MIN","MFG","EGW","CNS","TRD","OTP","WTP","CMN","OFI","OBS","REA","PUB","OSG"
"1636",0.0998723120557359,0.0838519345071292,2.30309548288621,12.3878520338737,15.8920692546708,29.1116668026049,3.8032561366317,5.45647194200755,9.47680583056137,3.14434654428256,6.79472819937854,106.73640184129,101.15724922193,13.9671725324411
"1637",0.241632233282078,0.00182696239617688,0.0472658071731892,0.12256735582644,0.5029032679355,0.281896306794058,0.15511078882628,0.0528365242363826,0.0923706429133495,0.0308333041459746,0.0668191923486621,7.64091406952819,0.994777935906235,0.137352835996809
"1638",0.148852159458299,0.000608380618164588,0.0172244434078741,0.0916385154426959,0.428333931593888,0.217668097646762,0.108076736278797,0.0407980716299433,0.0706252152825882,0.0233658986640409,0.0504110090647814,6.68770142603324,0.750499336818425,0.103624345298559
"1639",0.101848490030867,0.000688967124682952,0.0201117714888017,0.0441046141210834,0.274845997453444,0.105885634703502,0.0677447103371147,0.0198464072407432,0.0342423301667699,0.0112974295914722,0.0243316423710983,4.5206868366225,0.362239951192923,0.050015870690143
"1640",0.285777008626886,0.00157317381931953,0.0432091345103268,0.132457466222038,0.63405285691855,0.311277339415192,0.174998437456896,0.0583434840821198,0.101331020483773,0.0336210163828904,0.0726528278264944,9.95968455150907,1.08162681353388,0.149344396338797
"1641",0.0345635594159914,0.000638651210043065,0.0186429899733511,0.0399898166045162,0.138954335810167,0.0960068962676106,0.0337767101147857,0.0179948107841277,0.0310476472987852,0.0102434211582738,0.022061590051227,2.00418209137499,0.328444302341354,0.045349574779703
"1642",0.390837030776972,0.00209959005600101,0.0576677974373698,0.0696638207755858,0.577476356933181,0.163711185205453,0.171549864834689,0.0306847936507169,0.0532933797643055,0.0176824193183987,0.0382105571011015,9.87425937958804,0.568863791775868,0.0785452232865754
"1643",0.787532002955498,0.00659366219678062,0.156306574096511,0.148690724056191,0.989441207865973,0.330888062179501,0.382974702892773,0.0620191705088539,0.109502027234003,0.036913403276969,0.0802627722136989,16.507659401245,1.1949206817142,0.164987318778003
"1644",0.186531849427676,0.000355436991058631,0.0107004192576338,0.0714185215207674,0.400701097638779,0.173300876781328,0.0933800805000485,0.0324822133371632,0.0558566303964423,0.0183790135355591,0.0395102889974927,6.47228225199715,0.588213690624944,0.0812169386385557
"1645",0.573971283908714,0.00690607832561295,0.178668902624617,0.560428731895343,1.46917665704022,1.28894670752532,0.442591926034753,0.241590479584824,0.422356849613287,0.140982641145828,0.305525031373432,19.1616214357848,4.54853687083567,0.628034073027751
"1646",0.4750582899003,0.000930434502324271,0.0227012022518603,0.106854524418391,0.625554714676178,0.240441585663285,0.220198558240708,0.0450665629954973,0.0793071304003919,0.0266439871199607,0.0578765941094395,10.2313801873974,0.861644039710156,0.118970524176456
"1647",0.740103391690187,0.00410164739150663,0.097231922531809,0.407907340439874,1.36263535572376,0.907734294009739,0.480953089148879,0.170138891037973,0.300399913883779,0.10126555138438,0.220187063838957,19.6031237093231,3.27805867116796,0.452614235596889
"1648",0.144474560921515,0.00160303850955043,0.0427257520267289,0.411195824372531,0.900444614943397,0.955994257116674,0.234534164992558,0.179184375667927,0.312230618602759,0.103903694681599,0.224863497975103,10.6577137307035,3.3476795889588,0.462227064910962
"1649",0.894672153985314,0.00217104216710084,0.0486357555441234,0.114943977197408,0.701529654800759,0.250078502640631,0.30864149014954,0.0468728342561191,0.0833145515683206,0.0282874097039555,0.0616022039639343,11.5728741662791,0.917109458413627,0.126628848998198
"1650",0.308689181754561,0.00600698620024489,0.134568695541354,0.248086839398123,0.935331297745774,0.539751510555251,0.357457114433883,0.101166964879434,0.179820154812971,0.0610535170203973,0.132957780424842,13.9808616373053,1.97942330226843,0.273306628938305
"1651",0.0888253639957461,0.00184194727211625,0.0554517637666128,0.0298443559344341,0.265502274950992,0.0724189319560124,0.0664490261991664,0.0135736601056721,0.0233413563226007,0.00768021810027964,0.0165105508039766,4.56772626563983,0.24580260658873,0.0339389163065961
"1652",0.190861973384304,0.000255732846705156,0.00746514658080626,0.280381423199652,0.718329838437183,0.673135125342235,0.16176610136614,0.126167386756467,0.21768500772897,0.0718199093332644,0.154680879829584,9.18941559616431,2.30282828858699,0.317960405869833
"1653",0.475667528124221,0.000796323920641555,0.0206018979696601,0.152505281758889,0.636480565624728,0.350751432994069,0.202104608521824,0.0657422113865301,0.114932812483103,0.0383645523282555,0.0831402430714415,9.71131438256848,1.23775933958901,0.17090221790978
"1654",0.0767048987873405,0.000608134384419071,0.0188852159143932,0.0485617576848729,0.20555500353174,0.119105636220273,0.0456345502587053,0.0223242649271022,0.0382591416715962,0.0125559526740644,0.0269389374715974,3.12602408396743,0.401056338329707,0.0553753993486978
"1655",0.372570594883989,0.00153142820926043,0.0396199673238803,0.140160195699662,0.70858140561443,0.322358602426045,0.218288329925547,0.0604204727035792,0.105629164473219,0.0352589962802701,0.0764101584221459,11.274034995795,1.13756447819401,0.157067925985749
"1656",0.0653294872327418,0.000128933417172662,0.00400394301699,0.029669994605137,0.163657835633475,0.0727705040461851,0.035422512897767,0.0136395561348698,0.0233753591531765,0.00767136664449629,0.0164590032889068,2.63323145042619,0.245035187396132,0.0338329557713881
"1657",0.202077554265647,0.00246100041623114,0.0718395351996848,0.150105982717999,0.580778754499002,0.360371983059487,0.144410656075793,0.0675454149562388,0.116540609699612,0.0384497587114061,0.0828104986754819,8.64769003697181,1.23285023431462,0.170224398763108
"1658",0.112466550469741,0.000169549849212602,0.00560605651332937,0.0357135588955693,0.186727352956425,0.0895044561485784,0.0383985322793324,0.0167760422984665,0.0285513096584731,0.00932344467546317,0.0199171375113438,2.96898503322527,0.296518533766623,0.0409414604691234
"1659",0.194190523333998,0.00117807342530616,0.0304782361546694,0.328973255964157,0.834166080883655,0.756615374991283,0.233357418444877,0.14181429708319,0.247924669254812,0.0827572104223065,0.179344060411661,10.7112752257867,2.67000405066895,0.368657783054122
"1660",0.318795667772676,0.000262794955600516,0.00679883489856912,0.0902853166099831,0.357746960609123,0.207649884738691,0.116073458563771,0.0389203331269368,0.0680418752992337,0.0227123658512563,0.0492202177010735,5.38712276363409,0.732771301904396,0.101176566971153
"1661",0.185934855048549,0.000310812678239488,0.00853684866645822,0.0610289210453881,0.379825372956507,0.14341902130714,0.104122185611738,0.0268813830214135,0.0466876124459933,0.0154906658931374,0.0334743206224007,6.25496301794341,0.498352560157545,0.0688094648998741
"1662",0.108340656536309,0.0213931412662981,0.707350431117882,2.72673417084484,3.41007257906409,6.83367512425346,0.615209659739014,1.2808526845652,2.1798956495985,0.71184603194841,1.52067565140741,20.5972877157938,22.6392228417921,3.12588503408161
"1663",0.68527835748412,0.0140841465291282,0.324504315662655,0.676989999328262,1.77043871374925,1.48972281392861,0.654321090944887,0.279222443382824,0.494644807124883,0.167333575177351,0.364149992759583,23.2496349648018,5.42132230912697,0.748542933185388
"3264",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3265",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3266",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3267",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3268",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3269",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3270",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL011",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL012",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL013",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL014",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL015",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL021",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL022",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL031",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL032",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL033",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL034",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL035",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS110",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS121",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS122",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS123",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS124",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS125",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS126",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS127",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS212",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS213",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS214",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS215",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS216",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS217",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS218",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS221",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS222",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS223",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS224",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS225",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS226",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS227",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS228",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS229",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT111",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT112",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT113",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT121",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT122",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT123",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT124",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT125",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT126",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT127",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT130",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT212",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT213",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT221",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT222",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT223",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT224",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT225",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT226",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT311",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT312",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT313",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT314",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT315",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT321",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT322",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT323",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT331",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT332",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT333",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT334",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT335",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT341",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AT342",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE100",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE211",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE212",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE213",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE221",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE222",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE223",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE231",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE232",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE233",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE234",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE235",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE236",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE241",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE242",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE251",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE252",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE253",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE254",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE255",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE256",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE257",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE258",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE310",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE321",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE322",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE323",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE324",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE325",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE326",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE327",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE331",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE332",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE334",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE335",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE336",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE341",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE342",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE343",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE344",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE345",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE351",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE352",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BE353",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG311",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG312",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG313",0.00402464547681133,0.000212369834712191,0.0154584689755017,0.0277342655832919,0.0531417917877676,0.0601290320661406,0.000766410463627412,0.0285800891431838,0.00988441447578475,0.00631319212825997,0.0187024017550859,0.677235607433088,0.107735890969697,0.00483779451264688
"BG314",0.0705308930393214,0.00220091366855017,0.131550163892678,0.520065552172551,0.735430909556909,1.04311041927943,0.0143824539506886,0.495803570168853,0.176702247149998,0.1141029133621,0.345791249414047,7.96442413772139,1.99194353928454,0.0894466406423799
"BG315",0.00892527169783858,0.00029161952679215,0.019868130126528,0.0617660148093488,0.0980502245692981,0.130295490369596,0.00150609395599335,0.0619310938786066,0.021654864474234,0.0138784960092061,0.0414591595360284,1.13210005060851,0.238827052801077,0.0107243388912767
"BG321",0.177985679638106,0.00832543061842982,0.43748115973535,1.28123441381429,1.77150944121664,2.45396355437455,0.0458847629507236,1.16639990247976,0.422461866076107,0.275139548107208,0.843511160613707,19.1695806618736,4.85907786719899,0.218193027698364
"BG322",0.0236967508166511,0.00272783751676196,0.163044774327299,0.2476851352933,0.414017839557118,0.496789191758187,0.00903752979063754,0.236130183672364,0.0841557757654678,0.0543423716787046,0.164685686326598,5.00462025859528,0.948678109832993,0.0425996361352703
"BG323",0.765856768896231,0.0779907148923793,3.19502976863516,3.7377565418337,5.37939989403345,6.56683361696849,0.241444344101293,3.12129904161722,1.16214075145669,0.772641191666125,2.40780681866934,61.5206104575331,13.8702620278014,0.622833086756069
"BG324",0.75500949963212,0.0265903839092531,1.08932285422354,1.5173411458449,2.22647780484299,2.66580413502681,0.101199191586063,1.26709040873181,0.4717706891052,0.313653459760785,0.97744845506191,25.785801971702,5.63062870545022,0.252838904554479
"BG325",1.07032108344019,0.015330829895871,0.591583817925521,1.57123051628312,2.14492323931058,2.7016458259025,0.104265429745559,1.28412641754604,0.481261146767969,0.321897502916479,1.00600667048767,23.8021264196906,5.79513938293911,0.260226125708583
"BG331",0.205761401010977,0.0188613900768299,0.991120241488313,4.16891744519564,5.39947088762084,7.98477730648067,0.132714227835574,3.79526560408735,1.37461859002944,0.895256987792434,2.74464091409382,55.4449000467628,15.8106075435671,0.709962759182971
"BG332",0.287976049505724,0.00559639811348244,0.284868157570494,0.934888601012492,1.31336223684674,1.77089942951248,0.0369376223063596,0.841730888057662,0.305999043993295,0.199750447385551,0.613922419458277,14.4348423559432,3.5365232611701,0.158804764807198
"BG333",0.292411587466325,0.0107644623689156,0.530866790540876,0.991212021024814,1.47325749064807,1.85717157533745,0.0461496402893821,0.882737129693801,0.322063279735851,0.210737721767458,0.649224502178367,16.8942523211431,3.73988224066056,0.167936438070597
"BG334",0.244645800974087,0.00784873031445914,0.37508601366657,0.800715714907137,1.14943408998179,1.48409022493271,0.0376158165672906,0.705406847036029,0.258270924584739,0.169411174580116,0.523073862285417,12.9179012516139,3.01318671977279,0.135304753571838
"BG341",0.0235758068668094,0.00105338183184127,0.069444025954879,0.450497203527809,0.612203610058704,0.937946492475764,0.00911632191334451,0.445817826187644,0.156682384200945,0.100597138062183,0.301680933786782,6.33433185208759,1.73784440178924,0.0780365209322379
"BG342",0.101412348584484,0.0036532135078349,0.198205474391093,0.567990841773616,0.808468735297913,1.10015852054679,0.0199078780200655,0.522919253951639,0.188676199335398,0.122605760731247,0.374884043136483,8.90437515475637,2.1595336752216,0.0969721424293201
"BG343",0.0468397701901509,0.00120062961221387,0.0717624796092885,0.205740930309236,0.313307003354983,0.412660494780477,0.0064571896241799,0.196142750372621,0.0699044275562996,0.0451397702617375,0.136797011549872,3.57573172707432,0.788024346515262,0.0353856066450126
"BG344",0.0650092988188432,0.0102539573102262,0.612886268091271,0.628249833403585,1.18831838940532,1.26009874023806,0.0276642360690569,0.598940862470615,0.213459931868728,0.137838655167876,0.417722908062778,15.3193405141736,2.40630857298091,0.108053372978337
"BG411",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG412",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG413",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG414",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG415",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG421",0.00282782322289214,0.000234357192339024,0.0176357255692592,0.0728195493326251,0.112012086167624,0.160151085641531,0.00130115147225156,0.0761218357710779,0.0261723235463609,0.0166888327445971,0.0492182616799205,1.2493805337308,0.28352365345932,0.012731404201195
"BG422",0.00415038365262142,9.61867672719498e-05,0.00700146590848143,0.0386981875409676,0.0576317587545879,0.083899267228268,0.000714219612200643,0.0398783824391871,0.0137919255142278,0.00880892599185121,0.0260958433678823,0.631117365778129,0.150326090341842,0.00675027354781866
"BG423",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG424",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BG425",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH011",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH012",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH013",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH021",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH022",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH023",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH024",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH025",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH031",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH032",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH033",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH040",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH051",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH052",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH053",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH054",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH055",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH056",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH057",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH061",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH062",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH063",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH064",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH065",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH066",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH070",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CY000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZ010",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZ020",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZ031",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZ032",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZ041",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZ042",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZ051",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZ052",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZ053",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZ063",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZ064",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZ071",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZ072",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CZ080",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE111",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE112",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE113",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE114",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE115",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE116",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE117",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE118",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE119",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE11A",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE11B",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE11C",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE11D",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE121",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE122",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE123",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE124",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE125",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE126",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE127",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE128",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE129",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE12A",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE12B",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE12C",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE131",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE132",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE133",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE134",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE135",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE136",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE137",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE138",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE139",0,0,0,0,0,0,0,0,0,0,0,0,0,0
