"fid4","agr","coa.oil.gas","pro","ely.elc","ser","air.wtp.tran"
"1651",0.00220193493810899,0.000191625457019224,0.00497645853936659,0.00994645435750666,0.0130037673928097,0.001325631268938
"1652",0.00264277824465044,0.000239072289151835,0.0134764431882462,0.0114218770918979,0.0153983304685905,0.00160839383980694
"1653",0.00529376076769268,0.000557211173029714,0.0201883534400476,0.0193875781168324,0.0251504779929176,0.00335819330509945
"1654",0.00182801317256378,0.000152993606794062,0.00615422042129154,0.00864031314955354,0.0115275436257474,0.00108844705771266
"1655",0.00529376076769268,0.00055721117302971,0.0180252699098601,0.0193875781168324,0.0250220037139412,0.00335819330509944
"1656",0.00182801317256378,0.000152993606794062,0.00908479624328159,0.00864031314955354,0.0114475239290911,0.00108844705771266
"1657",0.00264277824465045,0.000239072289151837,0.00754383804793493,0.011421877091898,0.0151350865982163,0.00160839383980694
"1658",0.00124609420769728,9.63737415608133e-05,0.00639682520383313,0.00647140066255543,0.00866953243864677,0.000725409438199421
"1659",0.00529376076769269,0.000557211173029711,0.0197606514477684,0.0193875781168323,0.0256491197469247,0.00335819330509944
"1660",0.00529376076769269,0.000557211173029712,0.0217213668862796,0.0193875781168323,0.0251902171729856,0.00335819330509944
"1661",0.00376651397517952,0.000367802045788732,0.0163063704064022,0.0149523409676363,0.019389487103811,0.00234127424707783
"1662",0.00124609420769728,9.63737415608134e-05,0.0029114673568047,0.00647140066255541,0.00945608273892717,0.000725409438199421
"1663",0.0100427515171602,0.00122232879293799,0.0214655102394085,0.0316913395844193,0.041060796746958,0.00661742171063672
"3264",0,0,0,0,0,0
"3265",0,0,0,0,0,0
"3266",0,0,0,0,0,0
"3267",0,0,0,0,0,0
"3268",0,0,0,0,0,0
"3269",0,0,0,0,0,0
"3270",0,0,0,0,0,0
"AL011",0,0,0,0,0,0
"AL012",0,0,0,0,0,0
"AL013",0,0,0,0,0,0
"AL014",0,0,0,0,0,0
"AL015",0,0,0,0,0,0
"AL021",0,0,0,0,0,0
"AL022",0,0,0,0,0,0
"AL031",0,0,0,0,0,0
"AL032",0,0,0,0,0,0
"AL033",0,0,0,0,0,0
"AL034",0,0,0,0,0,0
"AL035",0,0,0,0,0,0
"RS110",0,0,0,0,0,0
"RS121",0,0,0,0,0,0
"RS122",0,0,0,0,0,0
"RS123",0,0,0,0,0,0
"RS124",0,0,0,0,0,0
"RS125",0,0,0,0,0,0
"RS126",0,0,0,0,0,0
"RS127",0,0,0,0,0,0
"RS211",0,0,0,0,0,0
"RS212",0,0,0,0,0,0
"RS213",0,0,0,0,0,0
"RS214",0,0,0,0,0,0
"RS215",0,0,0,0,0,0
"RS216",0,0,0,0,0,0
"RS217",0,0,0,0,0,0
"RS218",0,0,0,0,0,0
"RS221",0,0,0,0,0,0
"RS222",0,0,0,0,0,0
"RS223",0,0,0,0,0,0
"RS224",0,0,0,0,0,0
"RS225",0,0,0,0,0,0
"RS226",0,0,0,0,0,0
"RS227",0,0,0,0,0,0
"RS228",0,0,0,0,0,0
"RS229",0,0,0,0,0,0
"AT111",0,0,0,0,0,0
"AT112",0,0,0,0,0,0
"AT113",0,0,0,0,0,0
"AT121",0,0,0,0,0,0
"AT122",0,0,0,0,0,0
"AT123",0,0,0,0,0,0
"AT124",0,0,0,0,0,0
"AT125",0,0,0,0,0,0
"AT126",0,0,0,0,0,0
"AT127",0,0,0,0,0,0
"AT130",0,0,0,0,0,0
"AT211",0,0,0,0,0,0
"AT212",0,0,0,0,0,0
"AT213",0,0,0,0,0,0
"AT221",0,0,0,0,0,0
"AT222",0,0,0,0,0,0
"AT223",0,0,0,0,0,0
"AT224",0,0,0,0,0,0
"AT225",0,0,0,0,0,0
"AT226",0,0,0,0,0,0
"AT311",0,0,0,0,0,0
"AT312",0,0,0,0,0,0
"AT313",0,0,0,0,0,0
"AT314",0,0,0,0,0,0
"AT315",0,0,0,0,0,0
"AT321",0,0,0,0,0,0
"AT322",0,0,0,0,0,0
"AT323",0,0,0,0,0,0
"AT331",0,0,0,0,0,0
"AT332",0,0,0,0,0,0
"AT333",0,0,0,0,0,0
"AT334",0,0,0,0,0,0
"AT335",0,0,0,0,0,0
"AT341",0,0,0,0,0,0
"AT342",0,0,0,0,0,0
"BE100",0,0,0,0,0,0
"BE211",0,0,0,0,0,0
"BE212",0,0,0,0,0,0
"BE213",0,0,0,0,0,0
"BE221",0,0,0,0,0,0
"BE222",0,0,0,0,0,0
"BE223",0,0,0,0,0,0
"BE231",0,0,0,0,0,0
"BE232",0,0,0,0,0,0
"BE233",0,0,0,0,0,0
"BE234",0,0,0,0,0,0
"BE235",0,0,0,0,0,0
"BE236",0,0,0,0,0,0
"BE241",0,0,0,0,0,0
"BE242",0,0,0,0,0,0
"BE251",0,0,0,0,0,0
"BE252",0,0,0,0,0,0
"BE253",0,0,0,0,0,0
"BE254",0,0,0,0,0,0
"BE255",0,0,0,0,0,0
"BE256",0,0,0,0,0,0
"BE257",0,0,0,0,0,0
"BE258",0,0,0,0,0,0
"BE310",0,0,0,0,0,0
"BE321",0,0,0,0,0,0
"BE322",0,0,0,0,0,0
"BE323",0,0,0,0,0,0
"BE324",0,0,0,0,0,0
"BE325",0,0,0,0,0,0
"BE326",0,0,0,0,0,0
"BE327",0,0,0,0,0,0
"BE331",0,0,0,0,0,0
"BE332",0,0,0,0,0,0
"BE334",0,0,0,0,0,0
"BE335",0,0,0,0,0,0
"BE336",0,0,0,0,0,0
"BE341",0,0,0,0,0,0
"BE342",0,0,0,0,0,0
"BE343",0,0,0,0,0,0
"BE344",0,0,0,0,0,0
"BE345",0,0,0,0,0,0
"BE351",0,0,0,0,0,0
"BE352",0,0,0,0,0,0
"BE353",0,0,0,0,0,0
"BG311",0,0,0,0,0,0
"BG312",0,0,0,0,0,0
"BG313",1.80893901740498e-05,8.55164793916625e-07,3.61998417798649e-05,0.000183069506444985,0.0002709811509706,9.10227257313597e-06
"BG314",0.000288347474374549,1.74952480595984e-05,0.000773138731756676,0.00204461593103082,0.00297292998075747,0.000156353945958139
"BG315",5.82958722948794e-05,2.99689923239752e-06,0.000147891812096337,0.000521421858657234,0.000771064618133187,3.00835553707e-05
"BG321",0.000836828243555264,5.97449539416935e-05,0.00180112211787986,0.00479790229198709,0.00682284831702551,0.000476005040860922
"BG322",0.000288347474374548,1.74952480595984e-05,0.000477042002216588,0.00204461593103081,0.00293413297820823,0.000156353945958139
"BG323",0.00376651397517951,0.000367802045788731,0.00497368098267859,0.0149523409676363,0.0202846356233343,0.00234127424707781
"BG324",0.00376651397517951,0.000367802045788732,0.00545003818026839,0.0149523409676362,0.020255477145608,0.00234127424707782
"BG325",0.00529376076769266,0.000557211173029712,0.00996046570449383,0.0193875781168324,0.0261315230534045,0.00335819330509946
"BG331",0.000836828243555261,5.97449539416933e-05,0.00213224456177147,0.00479790229198706,0.00686351655078181,0.000476005040860924
"BG332",0.00102308757904533,7.60331553607925e-05,0.00235289173574264,0.0055793390549088,0.00787785943219354,0.000588772327314869
"BG333",0.00124609420769729,9.63737415608137e-05,0.00214776632174064,0.00647140066255541,0.00904500485376493,0.00072540943819942
"BG334",0.00151205404112794,0.000121668641987058,0.00274028651290231,0.00748703665220854,0.010435305308747,0.000890291122105691
"BG341",9.19349765426319e-05,4.92739178843154e-06,0.00033609861660395,0.000774484242209323,0.00115280948565636,4.80401993315024e-05
"BG342",0.00068187548945173,4.67566257992212e-05,0.0014827884312321,0.00411521059615965,0.00587178538428017,0.000383321323079456
"BG343",0.000288347474374549,1.74952480595984e-05,0.000664028888632961,0.00204461593103082,0.00295460884887778,0.000156353945958139
"BG344",0.000288347474374548,1.74952480595983e-05,0.000408077868482072,0.00204461593103082,0.00291071942002464,0.000156353945958139
"BG411",0,0,0,0,0,0
"BG412",0,0,0,0,0,0
"BG413",0,0,0,0,0,0
"BG414",0,0,0,0,0,0
"BG415",0,0,0,0,0,0
"BG421",7.08139954297706e-06,3.20953143470736e-07,2.15986142336395e-05,7.6370480408872e-05,0.000115716922754324,3.51816714611328e-06
"BG422",1.80893901740498e-05,8.55164793916626e-07,6.53415590092394e-05,0.000183069506444985,0.000276077336276905,9.10227257313596e-06
"BG423",0,0,0,0,0,0
"BG424",0,0,0,0,0,0
"BG425",0,0,0,0,0,0
"CH011",0,0,0,0,0,0
"CH012",0,0,0,0,0,0
"CH013",0,0,0,0,0,0
"CH021",0,0,0,0,0,0
"CH022",0,0,0,0,0,0
"CH023",0,0,0,0,0,0
"CH024",0,0,0,0,0,0
"CH025",0,0,0,0,0,0
"CH031",0,0,0,0,0,0
"CH032",0,0,0,0,0,0
"CH033",0,0,0,0,0,0
"CH040",0,0,0,0,0,0
"CH051",0,0,0,0,0,0
"CH052",0,0,0,0,0,0
"CH053",0,0,0,0,0,0
"CH054",0,0,0,0,0,0
"CH055",0,0,0,0,0,0
"CH056",0,0,0,0,0,0
"CH057",0,0,0,0,0,0
"CH061",0,0,0,0,0,0
"CH062",0,0,0,0,0,0
"CH063",0,0,0,0,0,0
"CH064",0,0,0,0,0,0
"CH065",0,0,0,0,0,0
"CH066",0,0,0,0,0,0
"CH070",0,0,0,0,0,0
"CY000",0,0,0,0,0,0
"CZ010",0,0,0,0,0,0
"CZ020",0,0,0,0,0,0
"CZ031",0,0,0,0,0,0
"CZ032",0,0,0,0,0,0
"CZ041",0,0,0,0,0,0
"CZ042",0,0,0,0,0,0
"CZ051",0,0,0,0,0,0
"CZ052",0,0,0,0,0,0
"CZ053",0,0,0,0,0,0
"CZ063",0,0,0,0,0,0
"CZ064",0,0,0,0,0,0
"CZ071",0,0,0,0,0,0
"CZ072",0,0,0,0,0,0
"CZ080",0,0,0,0,0,0
"DE111",0,0,0,0,0,0
"DE112",0,0,0,0,0,0
"DE113",0,0,0,0,0,0
"DE114",0,0,0,0,0,0
"DE115",0,0,0,0,0,0
"DE116",0,0,0,0,0,0
"DE117",0,0,0,0,0,0
"DE118",0,0,0,0,0,0
"DE119",0,0,0,0,0,0
"DE11A",0,0,0,0,0,0
"DE11B",0,0,0,0,0,0
"DE11C",0,0,0,0,0,0
"DE11D",0,0,0,0,0,0
"DE121",0,0,0,0,0,0
"DE122",0,0,0,0,0,0
"DE123",0,0,0,0,0,0
"DE124",0,0,0,0,0,0
"DE125",0,0,0,0,0,0
"DE126",0,0,0,0,0,0
"DE127",0,0,0,0,0,0
"DE128",0,0,0,0,0,0
"DE129",0,0,0,0,0,0
"DE12A",0,0,0,0,0,0
"DE12B",0,0,0,0,0,0
"DE12C",0,0,0,0,0,0
"DE131",0,0,0,0,0,0
"DE132",0,0,0,0,0,0
"DE133",0,0,0,0,0,0
"DE134",0,0,0,0,0,0
"DE135",0,0,0,0,0,0
"DE136",0,0,0,0,0,0
"DE137",0,0,0,0,0,0
"DE138",0,0,0,0,0,0
"DE139",0,0,0,0,0,0
"DE13A",0,0,0,0,0,0
"DE141",0,0,0,0,0,0
"DE142",0,0,0,0,0,0
"DE143",0,0,0,0,0,0
"DE144",0,0,0,0,0,0
"DE145",0,0,0,0,0,0
"DE146",0,0,0,0,0,0
"DE147",0,0,0,0,0,0
"DE148",0,0,0,0,0,0
"DE149",0,0,0,0,0,0
"DE211",0,0,0,0,0,0
"DE212",0,0,0,0,0,0
"DE213",0,0,0,0,0,0
"DE214",0,0,0,0,0,0
"DE215",0,0,0,0,0,0
"DE216",0,0,0,0,0,0
"DE217",0,0,0,0,0,0
"DE218",0,0,0,0,0,0
"DE219",0,0,0,0,0,0
"DE21A",0,0,0,0,0,0
"DE21B",0,0,0,0,0,0
"DE21C",0,0,0,0,0,0
"DE21D",0,0,0,0,0,0
"DE21E",0,0,0,0,0,0
"DE21F",0,0,0,0,0,0
"DE21G",0,0,0,0,0,0
"DE21H",0,0,0,0,0,0
"DE21I",0,0,0,0,0,0
"DE21J",0,0,0,0,0,0
"DE21K",0,0,0,0,0,0
"DE21L",0,0,0,0,0,0
"DE21M",0,0,0,0,0,0
"DE21N",0,0,0,0,0,0
"DE221",0,0,0,0,0,0
"DE222",0,0,0,0,0,0
"DE223",0,0,0,0,0,0
"DE224",0,0,0,0,0,0
"DE225",0,0,0,0,0,0
"DE226",0,0,0,0,0,0
"DE227",0,0,0,0,0,0
"DE228",0,0,0,0,0,0
"DE229",0,0,0,0,0,0
"DE22A",0,0,0,0,0,0
"DE22B",0,0,0,0,0,0
"DE22C",0,0,0,0,0,0
"DE231",0,0,0,0,0,0
"DE232",0,0,0,0,0,0
"DE233",0,0,0,0,0,0
"DE234",0,0,0,0,0,0
"DE235",0,0,0,0,0,0
"DE236",0,0,0,0,0,0
"DE237",0,0,0,0,0,0
"DE238",0,0,0,0,0,0
"DE239",0,0,0,0,0,0
"DE23A",0,0,0,0,0,0
"DE241",0,0,0,0,0,0
"DE242",0,0,0,0,0,0
"DE243",0,0,0,0,0,0
"DE244",0,0,0,0,0,0
"DE245",0,0,0,0,0,0
"DE246",0,0,0,0,0,0
"DE247",0,0,0,0,0,0
"DE248",0,0,0,0,0,0
"DE249",0,0,0,0,0,0
"DE24A",0,0,0,0,0,0
"DE24B",0,0,0,0,0,0
"DE24C",0,0,0,0,0,0
"DE24D",0,0,0,0,0,0
"DE251",0,0,0,0,0,0
"DE252",0,0,0,0,0,0
"DE253",0,0,0,0,0,0
"DE254",0,0,0,0,0,0
"DE255",0,0,0,0,0,0
"DE256",0,0,0,0,0,0
"DE257",0,0,0,0,0,0
"DE258",0,0,0,0,0,0
"DE259",0,0,0,0,0,0
"DE25A",0,0,0,0,0,0
"DE25B",0,0,0,0,0,0
"DE25C",0,0,0,0,0,0
"DE261",0,0,0,0,0,0
"DE262",0,0,0,0,0,0
"DE263",0,0,0,0,0,0
"DE264",0,0,0,0,0,0
"DE265",0,0,0,0,0,0
"DE266",0,0,0,0,0,0
"DE267",0,0,0,0,0,0
"DE268",0,0,0,0,0,0
"DE269",0,0,0,0,0,0
"DE26A",0,0,0,0,0,0
"DE26B",0,0,0,0,0,0
"DE26C",0,0,0,0,0,0
"DE271",0,0,0,0,0,0
"DE272",0,0,0,0,0,0
"DE273",0,0,0,0,0,0
"DE274",0,0,0,0,0,0
"DE275",0,0,0,0,0,0
"DE276",0,0,0,0,0,0
"DE277",0,0,0,0,0,0
"DE278",0,0,0,0,0,0
"DE279",0,0,0,0,0,0
"DE27A",0,0,0,0,0,0
"DE27B",0,0,0,0,0,0
"DE27C",0,0,0,0,0,0
"DE27D",0,0,0,0,0,0
"DE27E",0,0,0,0,0,0
"DE300",0,0,0,0,0,0
"DE401",0,0,0,0,0,0
"DE402",0,0,0,0,0,0
"DE403",0,0,0,0,0,0
"DE404",0,0,0,0,0,0
"DE405",0,0,0,0,0,0
"DE406",0,0,0,0,0,0
"DE407",0,0,0,0,0,0
"DE408",0,0,0,0,0,0
"DE409",0,0,0,0,0,0
"DE40A",0,0,0,0,0,0
"DE40B",0,0,0,0,0,0
"DE40C",0,0,0,0,0,0
"DE40D",0,0,0,0,0,0
"DE40E",0,0,0,0,0,0
"DE40F",0,0,0,0,0,0
"DE40G",0,0,0,0,0,0
"DE40H",0,0,0,0,0,0
"DE40I",0,0,0,0,0,0
"DE501",0,0,0,0,0,0
"DE502",0,0,0,0,0,0
"DE600",0,0,0,0,0,0
"DE711",0,0,0,0,0,0
"DE712",0,0,0,0,0,0
"DE713",0,0,0,0,0,0
"DE714",0,0,0,0,0,0
"DE715",0,0,0,0,0,0
"DE716",0,0,0,0,0,0
"DE717",0,0,0,0,0,0
"DE718",0,0,0,0,0,0
"DE719",0,0,0,0,0,0
"DE71A",0,0,0,0,0,0
"DE71B",0,0,0,0,0,0
"DE71C",0,0,0,0,0,0
"DE71D",0,0,0,0,0,0
"DE71E",0,0,0,0,0,0
"DE721",0,0,0,0,0,0
"DE722",0,0,0,0,0,0
"DE723",0,0,0,0,0,0
"DE724",0,0,0,0,0,0
"DE725",0,0,0,0,0,0
"DE731",0,0,0,0,0,0
"DE732",0,0,0,0,0,0
"DE733",0,0,0,0,0,0
"DE734",0,0,0,0,0,0
"DE735",0,0,0,0,0,0
"DE736",0,0,0,0,0,0
"DE737",0,0,0,0,0,0
"DE801",0,0,0,0,0,0
"DE802",0,0,0,0,0,0
"DE803",0,0,0,0,0,0
"DE804",0,0,0,0,0,0
"DE805",0,0,0,0,0,0
"DE806",0,0,0,0,0,0
"DE807",0,0,0,0,0,0
"DE808",0,0,0,0,0,0
"DE809",0,0,0,0,0,0
"DE80A",0,0,0,0,0,0
"DE80B",0,0,0,0,0,0
"DE80C",0,0,0,0,0,0
"DE80D",0,0,0,0,0,0
"DE80E",0,0,0,0,0,0
"DE80F",0,0,0,0,0,0
"DE80G",0,0,0,0,0,0
"DE80H",0,0,0,0,0,0
"DE80I",0,0,0,0,0,0
"DE911",0,0,0,0,0,0
"DE912",0,0,0,0,0,0
"DE913",0,0,0,0,0,0
"DE914",0,0,0,0,0,0
"DE915",0,0,0,0,0,0
"DE916",0,0,0,0,0,0
"DE917",0,0,0,0,0,0
"DE918",0,0,0,0,0,0
"DE919",0,0,0,0,0,0
"DE91A",0,0,0,0,0,0
"DE91B",0,0,0,0,0,0
"DE922",0,0,0,0,0,0
"DE923",0,0,0,0,0,0
"DE925",0,0,0,0,0,0
"DE926",0,0,0,0,0,0
"DE927",0,0,0,0,0,0
"DE928",0,0,0,0,0,0
"DE929",0,0,0,0,0,0
"DE931",0,0,0,0,0,0
"DE932",0,0,0,0,0,0
"DE933",0,0,0,0,0,0
"DE934",0,0,0,0,0,0
"DE935",0,0,0,0,0,0
"DE936",0,0,0,0,0,0
"DE937",0,0,0,0,0,0
"DE938",0,0,0,0,0,0
"DE939",0,0,0,0,0,0
"DE93A",0,0,0,0,0,0
"DE93B",0,0,0,0,0,0
"DE941",0,0,0,0,0,0
"DE942",0,0,0,0,0,0
"DE943",0,0,0,0,0,0
"DE944",0,0,0,0,0,0
"DE945",0,0,0,0,0,0
"DE946",0,0,0,0,0,0
"DE947",0,0,0,0,0,0
"DE948",0,0,0,0,0,0
"DE949",0,0,0,0,0,0
"DE94A",0,0,0,0,0,0
"DE94B",0,0,0,0,0,0
"DE94C",0,0,0,0,0,0
"DE94D",0,0,0,0,0,0
"DE94E",0,0,0,0,0,0
"DE94F",0,0,0,0,0,0
"DE94G",0,0,0,0,0,0
"DE94H",0,0,0,0,0,0
"DEA11",0,0,0,0,0,0
"DEA12",0,0,0,0,0,0
"DEA13",0,0,0,0,0,0
"DEA14",0,0,0,0,0,0
"DEA15",0,0,0,0,0,0
"DEA16",0,0,0,0,0,0
"DEA17",0,0,0,0,0,0
"DEA18",0,0,0,0,0,0
"DEA19",0,0,0,0,0,0
"DEA1A",0,0,0,0,0,0
"DEA1B",0,0,0,0,0,0
"DEA1C",0,0,0,0,0,0
"DEA1D",0,0,0,0,0,0
"DEA1E",0,0,0,0,0,0
"DEA1F",0,0,0,0,0,0
"DEA22",0,0,0,0,0,0
"DEA23",0,0,0,0,0,0
"DEA24",0,0,0,0,0,0
"DEA26",0,0,0,0,0,0
"DEA27",0,0,0,0,0,0
"DEA28",0,0,0,0,0,0
"DEA29",0,0,0,0,0,0
"DEA2A",0,0,0,0,0,0
"DEA2B",0,0,0,0,0,0
"DEA2C",0,0,0,0,0,0
"DEA2D",0,0,0,0,0,0
"DEA31",0,0,0,0,0,0
"DEA32",0,0,0,0,0,0
"DEA33",0,0,0,0,0,0
"DEA34",0,0,0,0,0,0
"DEA35",0,0,0,0,0,0
"DEA36",0,0,0,0,0,0
"DEA37",0,0,0,0,0,0
"DEA38",0,0,0,0,0,0
"DEA41",0,0,0,0,0,0
"DEA42",0,0,0,0,0,0
"DEA43",0,0,0,0,0,0
"DEA44",0,0,0,0,0,0
"DEA45",0,0,0,0,0,0
"DEA46",0,0,0,0,0,0
"DEA47",0,0,0,0,0,0
"DEA51",0,0,0,0,0,0
"DEA52",0,0,0,0,0,0
"DEA53",0,0,0,0,0,0
"DEA54",0,0,0,0,0,0
"DEA55",0,0,0,0,0,0
"DEA56",0,0,0,0,0,0
"DEA57",0,0,0,0,0,0
"DEA58",0,0,0,0,0,0
"DEA59",0,0,0,0,0,0
"DEA5A",0,0,0,0,0,0
"DEA5B",0,0,0,0,0,0
"DEA5C",0,0,0,0,0,0
"DEB11",0,0,0,0,0,0
"DEB12",0,0,0,0,0,0
"DEB13",0,0,0,0,0,0
"DEB14",0,0,0,0,0,0
"DEB15",0,0,0,0,0,0
"DEB16",0,0,0,0,0,0
"DEB17",0,0,0,0,0,0
"DEB18",0,0,0,0,0,0
"DEB19",0,0,0,0,0,0
"DEB1A",0,0,0,0,0,0
"DEB1B",0,0,0,0,0,0
"DEB21",0,0,0,0,0,0
"DEB22",0,0,0,0,0,0
"DEB23",0,0,0,0,0,0
"DEB24",0,0,0,0,0,0
"DEB25",0,0,0,0,0,0
"DEB31",0,0,0,0,0,0
"DEB32",0,0,0,0,0,0
"DEB33",0,0,0,0,0,0
"DEB34",0,0,0,0,0,0
"DEB35",0,0,0,0,0,0
"DEB36",0,0,0,0,0,0
"DEB37",0,0,0,0,0,0
"DEB38",0,0,0,0,0,0
"DEB39",0,0,0,0,0,0
"DEB3A",0,0,0,0,0,0
"DEB3B",0,0,0,0,0,0
"DEB3C",0,0,0,0,0,0
"DEB3D",0,0,0,0,0,0
"DEB3E",0,0,0,0,0,0
"DEB3F",0,0,0,0,0,0
"DEB3G",0,0,0,0,0,0
"DEB3H",0,0,0,0,0,0
"DEB3I",0,0,0,0,0,0
"DEB3J",0,0,0,0,0,0
"DEB3K",0,0,0,0,0,0
"DEC01",0,0,0,0,0,0
"DEC02",0,0,0,0,0,0
"DEC03",0,0,0,0,0,0
"DEC04",0,0,0,0,0,0
"DEC05",0,0,0,0,0,0
"DEC06",0,0,0,0,0,0
"DED21",0,0,0,0,0,0
"DED2C",0,0,0,0,0,0
"DED2D",0,0,0,0,0,0
"DED2E",0,0,0,0,0,0
"DED2F",0,0,0,0,0,0
"DED41",0,0,0,0,0,0
"DED42",0,0,0,0,0,0
"DED43",0,0,0,0,0,0
"DED44",0,0,0,0,0,0
"DED45",0,0,0,0,0,0
"DED51",0,0,0,0,0,0
"DED52",0,0,0,0,0,0
"DED53",0,0,0,0,0,0
"DEE01",0,0,0,0,0,0
"DEE02",0,0,0,0,0,0
"DEE03",0,0,0,0,0,0
"DEE04",0,0,0,0,0,0
"DEE05",0,0,0,0,0,0
"DEE06",0,0,0,0,0,0
"DEE07",0,0,0,0,0,0
"DEE08",0,0,0,0,0,0
"DEE09",0,0,0,0,0,0
"DEE0A",0,0,0,0,0,0
"DEE0B",0,0,0,0,0,0
"DEE0C",0,0,0,0,0,0
"DEE0D",0,0,0,0,0,0
"DEE0E",0,0,0,0,0,0
"DEF01",0,0,0,0,0,0
"DEF02",0,0,0,0,0,0
"DEF03",0,0,0,0,0,0
"DEF04",0,0,0,0,0,0
"DEF05",0,0,0,0,0,0
"DEF06",0,0,0,0,0,0
"DEF07",0,0,0,0,0,0
"DEF08",0,0,0,0,0,0
"DEF09",0,0,0,0,0,0
"DEF0A",0,0,0,0,0,0
"DEF0B",0,0,0,0,0,0
"DEF0C",0,0,0,0,0,0
"DEF0D",0,0,0,0,0,0
"DEF0E",0,0,0,0,0,0
"DEF0F",0,0,0,0,0,0
"DEG01",0,0,0,0,0,0
"DEG02",0,0,0,0,0,0
"DEG03",0,0,0,0,0,0
"DEG04",0,0,0,0,0,0
"DEG05",0,0,0,0,0,0
"DEG06",0,0,0,0,0,0
"DEG07",0,0,0,0,0,0
"DEG09",0,0,0,0,0,0
"DEG0A",0,0,0,0,0,0
"DEG0B",0,0,0,0,0,0
"DEG0C",0,0,0,0,0,0
"DEG0D",0,0,0,0,0,0
"DEG0E",0,0,0,0,0,0
"DEG0F",0,0,0,0,0,0
"DEG0G",0,0,0,0,0,0
"DEG0H",0,0,0,0,0,0
"DEG0I",0,0,0,0,0,0
"DEG0J",0,0,0,0,0,0
"DEG0K",0,0,0,0,0,0
"DEG0L",0,0,0,0,0,0
"DEG0M",0,0,0,0,0,0
"DEG0N",0,0,0,0,0,0
"DEG0P",0,0,0,0,0,0
"DK011",0,0,0,0,0,0
"DK012",0,0,0,0,0,0
"DK013",0,0,0,0,0,0
"DK014",0,0,0,0,0,0
"DK021",0,0,0,0,0,0
"DK022",0,0,0,0,0,0
"DK031",0,0,0,0,0,0
"DK032",0,0,0,0,0,0
"DK041",0,0,0,0,0,0
"DK042",0,0,0,0,0,0
"DK050",0,0,0,0,0,0
"EE001",0,0,0,0,0,0
"EE004",0,0,0,0,0,0
"EE006",0,0,0,0,0,0
"EE007",0,0,0,0,0,0
"EE008",0,0,0,0,0,0
