"fid4","agr","coa.oil.gas","pro","ely.elc","ser","air.wtp.tran"
"1651",0.00529376076769269,0.000557211173029712,0.00999246983470876,0.0193875781168323,0.0247747895612603,0.00335819330509946
"1652",0.00859961297259775,0.00100999414177984,0.0323064057913234,0.0281252309194344,0.0367119198406312,0.00561492309211165
"1653",0.0116902838655121,0.00147388943400052,0.0366051251236459,0.0356276352382629,0.0451816273460077,0.00777189438080602
"1654",0.00529376076769269,0.000557211173029712,0.0138762969276438,0.0193875781168323,0.0251604434850584,0.00335819330509945
"1655",0.0135648158004046,0.00177077699718222,0.0368268809737075,0.039961230810038,0.0501973687115269,0.0090965009865981
"1656",0.00529376076769268,0.000557211173029713,0.0200181296084947,0.0193875781168323,0.0249871905284141,0.00335819330509945
"1657",0.00624386289528032,0.000681942973391904,0.0146806453380227,0.0219985262392591,0.0284912474103274,0.00400007621218706
"1658",0.00376651397517952,0.000367802045788731,0.0145425627682011,0.0149523409676363,0.0194753393265916,0.00234127424707784
"1659",0.0156905007173447,0.00211982410835169,0.0448177258760741,0.0447196847941406,0.0572656605865598,0.0106107880594499
"1660",0.0116902838655121,0.00147388943400051,0.0392488048799242,0.0356276352382628,0.0452512487631807,0.00777189438080602
"1661",0.0116902838655121,0.00147388943400051,0.0380145134784489,0.0356276352382629,0.0447678840555745,0.00777189438080602
"1662",0.00447300450130096,0.00045357169734216,0.00804538954782999,0.0170463535853415,0.0241003546445161,0.00280913236181266
"1663",0.0310339556734192,0.00494410063424889,0.0528012767644191,0.0758477222428078,0.0946004685022476,0.0218058835319137
"3264",0,0,0,0,0,0
"3265",0,0,0,0,0,0
"3266",0,0,0,0,0,0
"3267",0,0,0,0,0,0
"3268",0,0,0,0,0,0
"3269",0,0,0,0,0,0
"3270",0,0,0,0,0,0
"AL011",0,0,0,0,0,0
"AL012",0,0,0,0,0,0
"AL013",0,0,0,0,0,0
"AL014",0,0,0,0,0,0
"AL015",0,0,0,0,0,0
"AL021",0,0,0,0,0,0
"AL022",0,0,0,0,0,0
"AL031",0,0,0,0,0,0
"AL032",0,0,0,0,0,0
"AL033",0,0,0,0,0,0
"AL034",0,0,0,0,0,0
"AL035",0,0,0,0,0,0
"RS110",0,0,0,0,0,0
"RS121",0,0,0,0,0,0
"RS122",1.80893901740498e-05,8.5516479391662e-07,8.19395979139781e-05,0.000183069506444985,0.000275365646067758,9.10227257313597e-06
"RS123",0,0,0,0,0,0
"RS124",0,0,0,0,0,0
"RS125",0,0,0,0,0,0
"RS126",7.08139954297706e-06,3.20953143470736e-07,2.28359962336951e-05,7.6370480408872e-05,0.000114711077169152,3.51816714611329e-06
"RS127",0,0,0,0,0,0
"RS211",0,0,0,0,0,0
"RS212",0,0,0,0,0,0
"RS213",0,0,0,0,0,0
"RS214",0,0,0,0,0,0
"RS215",1.80893901740499e-05,8.55164793916623e-07,0.000102838668579898,0.000183069506444984,0.000267687504507672,9.10227257313595e-06
"RS216",1.80893901740499e-05,8.55164793916623e-07,0.000101931461494864,0.000183069506444985,0.000268411738819939,9.10227257313598e-06
"RS217",0,0,0,0,0,0
"RS218",7.08139954297707e-06,3.20953143470736e-07,3.2985889449662e-05,7.63704804088716e-05,0.000114093694691589,3.51816714611329e-06
"RS221",0.000202404286555913,1.17853895733496e-05,0.000956443414432401,0.00151817939232228,0.00217886676044009,0.000108416919152121
"RS222",1.80893901740499e-05,8.55164793916624e-07,0.000146385732274711,0.000183069506444985,0.000270981996991046,9.10227257313597e-06
"RS223",5.82958722948796e-05,2.99689923239752e-06,0.000381848721608554,0.000521421858657232,0.000755573195506179,3.00835553706999e-05
"RS224",1.80893901740498e-05,8.55164793916622e-07,0.000116427000967694,0.000183069506444985,0.000267541298915253,9.10227257313597e-06
"RS225",1.80893901740498e-05,8.55164793916626e-07,0.000110629211296379,0.000183069506444985,0.000273996060601877,9.10227257313597e-06
"RS226",5.82958722948795e-05,2.99689923239751e-06,0.000271598207502958,0.000521421858657231,0.000756266002177331,3.00835553706999e-05
"RS227",7.08139954297707e-06,3.20953143470735e-07,2.50083671315017e-05,7.6370480408872e-05,0.000113285427613,3.51816714611328e-06
"RS228",0,0,0,0,0,0
"RS229",7.08139954297706e-06,3.20953143470735e-07,6.10981084539399e-05,7.63704804088721e-05,0.00011131257351901,3.51816714611328e-06
"AT111",0,0,0,0,0,0
"AT112",0,0,0,0,0,0
"AT113",0,0,0,0,0,0
"AT121",0,0,0,0,0,0
"AT122",0,0,0,0,0,0
"AT123",0,0,0,0,0,0
"AT124",0,0,0,0,0,0
"AT125",0,0,0,0,0,0
"AT126",0,0,0,0,0,0
"AT127",0,0,0,0,0,0
"AT130",0,0,0,0,0,0
"AT211",0,0,0,0,0,0
"AT212",0,0,0,0,0,0
"AT213",0,0,0,0,0,0
"AT221",0,0,0,0,0,0
"AT222",0,0,0,0,0,0
"AT223",0,0,0,0,0,0
"AT224",0,0,0,0,0,0
"AT225",0,0,0,0,0,0
"AT226",0,0,0,0,0,0
"AT311",0,0,0,0,0,0
"AT312",0,0,0,0,0,0
"AT313",0,0,0,0,0,0
"AT314",0,0,0,0,0,0
"AT315",0,0,0,0,0,0
"AT321",0,0,0,0,0,0
"AT322",0,0,0,0,0,0
"AT323",0,0,0,0,0,0
"AT331",0,0,0,0,0,0
"AT332",0,0,0,0,0,0
"AT333",0,0,0,0,0,0
"AT334",0,0,0,0,0,0
"AT335",0,0,0,0,0,0
"AT341",0,0,0,0,0,0
"AT342",0,0,0,0,0,0
"BE100",0,0,0,0,0,0
"BE211",0,0,0,0,0,0
"BE212",0,0,0,0,0,0
"BE213",0,0,0,0,0,0
"BE221",0,0,0,0,0,0
"BE222",0,0,0,0,0,0
"BE223",0,0,0,0,0,0
"BE231",0,0,0,0,0,0
"BE232",0,0,0,0,0,0
"BE233",0,0,0,0,0,0
"BE234",0,0,0,0,0,0
"BE235",0,0,0,0,0,0
"BE236",0,0,0,0,0,0
"BE241",0,0,0,0,0,0
"BE242",0,0,0,0,0,0
"BE251",0,0,0,0,0,0
"BE252",0,0,0,0,0,0
"BE253",0,0,0,0,0,0
"BE254",0,0,0,0,0,0
"BE255",0,0,0,0,0,0
"BE256",0,0,0,0,0,0
"BE257",0,0,0,0,0,0
"BE258",0,0,0,0,0,0
"BE310",0,0,0,0,0,0
"BE321",0,0,0,0,0,0
"BE322",0,0,0,0,0,0
"BE323",0,0,0,0,0,0
"BE324",0,0,0,0,0,0
"BE325",0,0,0,0,0,0
"BE326",0,0,0,0,0,0
"BE327",0,0,0,0,0,0
"BE331",0,0,0,0,0,0
"BE332",0,0,0,0,0,0
"BE334",0,0,0,0,0,0
"BE335",0,0,0,0,0,0
"BE336",0,0,0,0,0,0
"BE341",0,0,0,0,0,0
"BE342",0,0,0,0,0,0
"BE343",0,0,0,0,0,0
"BE344",0,0,0,0,0,0
"BE345",0,0,0,0,0,0
"BE351",0,0,0,0,0,0
"BE352",0,0,0,0,0,0
"BE353",0,0,0,0,0,0
"BG311",0.000402770532096576,2.54601052029289e-05,0.00144593814985231,0.00270322620536015,0.00391627036489518,0.000221065516979661
"BG312",0.00083682824355526,5.97449539416933e-05,0.00163483825716932,0.00479790229198707,0.00677391156962923,0.000476005040860924
"BG313",0.00151205404112793,0.000121668641987058,0.00182792697912743,0.00748703665220852,0.0102800119265776,0.000890291122105691
"BG314",0.00624386289528033,0.000681942973391904,0.00942610488037829,0.0219985262392591,0.0295829794366411,0.00400007621218705
"BG315",0.0031605762059456,0.000297106699763199,0.00438293306238528,0.0130842165141536,0.0178186017700953,0.00194415409452377
"BG321",0.00733981830848761,0.000831463847446917,0.0105272295129911,0.0249028434910931,0.0333250602104648,0.00474761684621304
"BG322",0.00220193493810899,0.000191625457019224,0.00269949353407989,0.00994645435750667,0.0136072308677444,0.001325631268938
"BG323",0.0207994766091921,0.00300569250330038,0.0221434280195351,0.0556221720544088,0.0714255233648496,0.0142934529311755
"BG324",0.0180930096601273,0.00252864648848715,0.0209448094203429,0.0499307642681523,0.0643622549286314,0.0123356802756977
"BG325",0.0207994766091922,0.00300569250330038,0.0305585926020933,0.0556221720544088,0.0716443908812526,0.0142934529311756
"BG331",0.00529376076769267,0.000557211173029711,0.00920985310950556,0.0193875781168323,0.0263524331555642,0.00335819330509945
"BG332",0.00733981830848761,0.000831463847446917,0.011480827913132,0.0249028434910931,0.0332691114596935,0.00474761684621304
"BG333",0.00859961297259776,0.00100999414177984,0.0107998597261902,0.0281252309194344,0.0372152972111833,0.00561492309211165
"BG334",0.00733981830848761,0.000831463847446917,0.0101042137864469,0.0249028434910929,0.0331883945272134,0.00474761684621304
"BG341",0.00220193493810899,0.000191625457019224,0.0045453698969428,0.00994645435750668,0.0138515502059878,0.001325631268938
"BG342",0.00264277824465045,0.000239072289151836,0.00439210909446993,0.0114218770918979,0.0157165350190456,0.00160839383980694
"BG343",0.002201934938109,0.000191625457019223,0.00352887868371186,0.00994645435750673,0.0136991458889442,0.001325631268938
"BG344",0.00182801317256378,0.000152993606794062,0.00203287144552872,0.00864031314955354,0.011787407326813,0.00108844705771266
"BG411",0.000202404286555912,1.17853895733495e-05,0.000995567313137121,0.00151817939232228,0.00224984985197057,0.00010841691915212
"BG412",0.000288347474374547,1.74952480595984e-05,0.000397028164135385,0.00204461593103081,0.00290458446775577,0.000156353945958138
"BG413",3.45141760181671e-05,1.70161418517435e-06,0.000124139062927207,0.000328173346915216,0.000492419656295068,1.75882281472526e-05
"BG414",3.45141760181672e-05,1.70161418517436e-06,0.000106721695458728,0.000328173346915213,0.000491577242693917,1.75882281472526e-05
"BG415",1.80893901740498e-05,8.55164793916624e-07,6.13772605731306e-05,0.000183069506444985,0.000275618306809272,9.10227257313597e-06
"BG421",0.000836828243555262,5.97449539416933e-05,0.00148039593626493,0.00479790229198706,0.00679894821092184,0.000476005040860922
"BG422",0.00102308757904532,7.60331553607928e-05,0.0021067875197801,0.00557933905490879,0.00788116346037067,0.000588772327314869
"BG423",0.000553481577529051,3.64433822706049e-05,0.000940186627464185,0.00352040317234464,0.00500820996641437,0.00030746048103934
"BG424",5.82958722948795e-05,2.99689923239752e-06,0.000135824568176219,0.000521421858657231,0.000769836380177216,3.00835553707e-05
"BG425",0.000288347474374548,1.74952480595983e-05,0.000532983867978114,0.00204461593103081,0.00293440168262035,0.000156353945958139
"CH011",0,0,0,0,0,0
"CH012",0,0,0,0,0,0
"CH013",0,0,0,0,0,0
"CH021",0,0,0,0,0,0
"CH022",0,0,0,0,0,0
"CH023",0,0,0,0,0,0
"CH024",0,0,0,0,0,0
"CH025",0,0,0,0,0,0
"CH031",0,0,0,0,0,0
"CH032",0,0,0,0,0,0
"CH033",0,0,0,0,0,0
"CH040",0,0,0,0,0,0
"CH051",0,0,0,0,0,0
"CH052",0,0,0,0,0,0
"CH053",0,0,0,0,0,0
"CH054",0,0,0,0,0,0
"CH055",0,0,0,0,0,0
"CH056",0,0,0,0,0,0
"CH057",0,0,0,0,0,0
"CH061",0,0,0,0,0,0
"CH062",0,0,0,0,0,0
"CH063",0,0,0,0,0,0
"CH064",0,0,0,0,0,0
"CH065",0,0,0,0,0,0
"CH066",0,0,0,0,0,0
"CH070",0,0,0,0,0,0
"CY000",0,0,0,0,0,0
"CZ010",0,0,0,0,0,0
"CZ020",0,0,0,0,0,0
"CZ031",0,0,0,0,0,0
"CZ032",0,0,0,0,0,0
"CZ041",0,0,0,0,0,0
"CZ042",0,0,0,0,0,0
"CZ051",0,0,0,0,0,0
"CZ052",0,0,0,0,0,0
"CZ053",0,0,0,0,0,0
"CZ063",0,0,0,0,0,0
"CZ064",0,0,0,0,0,0
"CZ071",0,0,0,0,0,0
"CZ072",0,0,0,0,0,0
"CZ080",0,0,0,0,0,0
"DE111",0,0,0,0,0,0
"DE112",0,0,0,0,0,0
"DE113",0,0,0,0,0,0
"DE114",0,0,0,0,0,0
"DE115",0,0,0,0,0,0
"DE116",0,0,0,0,0,0
"DE117",0,0,0,0,0,0
"DE118",0,0,0,0,0,0
"DE119",0,0,0,0,0,0
"DE11A",0,0,0,0,0,0
"DE11B",0,0,0,0,0,0
"DE11C",0,0,0,0,0,0
"DE11D",0,0,0,0,0,0
"DE121",0,0,0,0,0,0
"DE122",0,0,0,0,0,0
"DE123",0,0,0,0,0,0
"DE124",0,0,0,0,0,0
"DE125",0,0,0,0,0,0
"DE126",0,0,0,0,0,0
"DE127",0,0,0,0,0,0
"DE128",0,0,0,0,0,0
"DE129",0,0,0,0,0,0
"DE12A",0,0,0,0,0,0
"DE12B",0,0,0,0,0,0
"DE12C",0,0,0,0,0,0
"DE131",0,0,0,0,0,0
"DE132",0,0,0,0,0,0
"DE133",0,0,0,0,0,0
"DE134",0,0,0,0,0,0
"DE135",0,0,0,0,0,0
"DE136",0,0,0,0,0,0
"DE137",0,0,0,0,0,0
"DE138",0,0,0,0,0,0
"DE139",0,0,0,0,0,0
"DE13A",0,0,0,0,0,0
"DE141",0,0,0,0,0,0
"DE142",0,0,0,0,0,0
"DE143",0,0,0,0,0,0
"DE144",0,0,0,0,0,0
"DE145",0,0,0,0,0,0
"DE146",0,0,0,0,0,0
"DE147",0,0,0,0,0,0
"DE148",0,0,0,0,0,0
"DE149",0,0,0,0,0,0
"DE211",0,0,0,0,0,0
"DE212",0,0,0,0,0,0
"DE213",0,0,0,0,0,0
"DE214",0,0,0,0,0,0
"DE215",0,0,0,0,0,0
"DE216",0,0,0,0,0,0
"DE217",0,0,0,0,0,0
"DE218",0,0,0,0,0,0
"DE219",0,0,0,0,0,0
"DE21A",0,0,0,0,0,0
"DE21B",0,0,0,0,0,0
"DE21C",0,0,0,0,0,0
"DE21D",0,0,0,0,0,0
"DE21E",0,0,0,0,0,0
"DE21F",0,0,0,0,0,0
"DE21G",0,0,0,0,0,0
"DE21H",0,0,0,0,0,0
"DE21I",0,0,0,0,0,0
"DE21J",0,0,0,0,0,0
"DE21K",0,0,0,0,0,0
"DE21L",0,0,0,0,0,0
"DE21M",0,0,0,0,0,0
"DE21N",0,0,0,0,0,0
"DE221",0,0,0,0,0,0
"DE222",0,0,0,0,0,0
"DE223",0,0,0,0,0,0
"DE224",0,0,0,0,0,0
"DE225",0,0,0,0,0,0
"DE226",0,0,0,0,0,0
"DE227",0,0,0,0,0,0
"DE228",0,0,0,0,0,0
"DE229",0,0,0,0,0,0
"DE22A",0,0,0,0,0,0
"DE22B",0,0,0,0,0,0
"DE22C",0,0,0,0,0,0
"DE231",0,0,0,0,0,0
"DE232",0,0,0,0,0,0
"DE233",0,0,0,0,0,0
"DE234",0,0,0,0,0,0
"DE235",0,0,0,0,0,0
"DE236",0,0,0,0,0,0
"DE237",0,0,0,0,0,0
"DE238",0,0,0,0,0,0
"DE239",0,0,0,0,0,0
"DE23A",0,0,0,0,0,0
"DE241",0,0,0,0,0,0
"DE242",0,0,0,0,0,0
"DE243",0,0,0,0,0,0
"DE244",0,0,0,0,0,0
"DE245",0,0,0,0,0,0
"DE246",0,0,0,0,0,0
"DE247",0,0,0,0,0,0
"DE248",0,0,0,0,0,0
"DE249",0,0,0,0,0,0
"DE24A",0,0,0,0,0,0
"DE24B",0,0,0,0,0,0
"DE24C",0,0,0,0,0,0
"DE24D",0,0,0,0,0,0
"DE251",0,0,0,0,0,0
"DE252",0,0,0,0,0,0
"DE253",0,0,0,0,0,0
"DE254",0,0,0,0,0,0
"DE255",0,0,0,0,0,0
"DE256",0,0,0,0,0,0
"DE257",0,0,0,0,0,0
"DE258",0,0,0,0,0,0
"DE259",0,0,0,0,0,0
"DE25A",0,0,0,0,0,0
"DE25B",0,0,0,0,0,0
"DE25C",0,0,0,0,0,0
"DE261",0,0,0,0,0,0
"DE262",0,0,0,0,0,0
"DE263",0,0,0,0,0,0
"DE264",0,0,0,0,0,0
"DE265",0,0,0,0,0,0
"DE266",0,0,0,0,0,0
"DE267",0,0,0,0,0,0
"DE268",0,0,0,0,0,0
"DE269",0,0,0,0,0,0
"DE26A",0,0,0,0,0,0
"DE26B",0,0,0,0,0,0
"DE26C",0,0,0,0,0,0
"DE271",0,0,0,0,0,0
"DE272",0,0,0,0,0,0
"DE273",0,0,0,0,0,0
"DE274",0,0,0,0,0,0
"DE275",0,0,0,0,0,0
"DE276",0,0,0,0,0,0
"DE277",0,0,0,0,0,0
"DE278",0,0,0,0,0,0
"DE279",0,0,0,0,0,0
"DE27A",0,0,0,0,0,0
"DE27B",0,0,0,0,0,0
"DE27C",0,0,0,0,0,0
"DE27D",0,0,0,0,0,0
"DE27E",0,0,0,0,0,0
"DE300",0,0,0,0,0,0
"DE401",0,0,0,0,0,0
"DE402",0,0,0,0,0,0
"DE403",0,0,0,0,0,0
"DE404",0,0,0,0,0,0
"DE405",0,0,0,0,0,0
"DE406",0,0,0,0,0,0
"DE407",0,0,0,0,0,0
"DE408",0,0,0,0,0,0
"DE409",0,0,0,0,0,0
"DE40A",0,0,0,0,0,0
"DE40B",0,0,0,0,0,0
"DE40C",0,0,0,0,0,0
"DE40D",0,0,0,0,0,0
"DE40E",0,0,0,0,0,0
"DE40F",0,0,0,0,0,0
"DE40G",0,0,0,0,0,0
"DE40H",0,0,0,0,0,0
"DE40I",0,0,0,0,0,0
"DE501",0,0,0,0,0,0
"DE502",0,0,0,0,0,0
"DE600",0,0,0,0,0,0
"DE711",0,0,0,0,0,0
"DE712",0,0,0,0,0,0
"DE713",0,0,0,0,0,0
"DE714",0,0,0,0,0,0
"DE715",0,0,0,0,0,0
"DE716",0,0,0,0,0,0
"DE717",0,0,0,0,0,0
"DE718",0,0,0,0,0,0
"DE719",0,0,0,0,0,0
"DE71A",0,0,0,0,0,0
"DE71B",0,0,0,0,0,0
"DE71C",0,0,0,0,0,0
"DE71D",0,0,0,0,0,0
"DE71E",0,0,0,0,0,0
"DE721",0,0,0,0,0,0
"DE722",0,0,0,0,0,0
"DE723",0,0,0,0,0,0
"DE724",0,0,0,0,0,0
"DE725",0,0,0,0,0,0
"DE731",0,0,0,0,0,0
"DE732",0,0,0,0,0,0
"DE733",0,0,0,0,0,0
"DE734",0,0,0,0,0,0
"DE735",0,0,0,0,0,0
"DE736",0,0,0,0,0,0
"DE737",0,0,0,0,0,0
"DE801",0,0,0,0,0,0
"DE802",0,0,0,0,0,0
"DE803",0,0,0,0,0,0
"DE804",0,0,0,0,0,0
"DE805",0,0,0,0,0,0
"DE806",0,0,0,0,0,0
"DE807",0,0,0,0,0,0
"DE808",0,0,0,0,0,0
"DE809",0,0,0,0,0,0
"DE80A",0,0,0,0,0,0
"DE80B",0,0,0,0,0,0
"DE80C",0,0,0,0,0,0
"DE80D",0,0,0,0,0,0
"DE80E",0,0,0,0,0,0
"DE80F",0,0,0,0,0,0
"DE80G",0,0,0,0,0,0
"DE80H",0,0,0,0,0,0
"DE80I",0,0,0,0,0,0
"DE911",0,0,0,0,0,0
"DE912",0,0,0,0,0,0
"DE913",0,0,0,0,0,0
"DE914",0,0,0,0,0,0
"DE915",0,0,0,0,0,0
"DE916",0,0,0,0,0,0
"DE917",0,0,0,0,0,0
"DE918",0,0,0,0,0,0
"DE919",0,0,0,0,0,0
"DE91A",0,0,0,0,0,0
"DE91B",0,0,0,0,0,0
"DE922",0,0,0,0,0,0
"DE923",0,0,0,0,0,0
"DE925",0,0,0,0,0,0
"DE926",0,0,0,0,0,0
"DE927",0,0,0,0,0,0
"DE928",0,0,0,0,0,0
"DE929",0,0,0,0,0,0
"DE931",0,0,0,0,0,0
"DE932",0,0,0,0,0,0
"DE933",0,0,0,0,0,0
"DE934",0,0,0,0,0,0
"DE935",0,0,0,0,0,0
"DE936",0,0,0,0,0,0
"DE937",0,0,0,0,0,0
"DE938",0,0,0,0,0,0
"DE939",0,0,0,0,0,0
"DE93A",0,0,0,0,0,0
"DE93B",0,0,0,0,0,0
"DE941",0,0,0,0,0,0
"DE942",0,0,0,0,0,0
"DE943",0,0,0,0,0,0
"DE944",0,0,0,0,0,0
"DE945",0,0,0,0,0,0
"DE946",0,0,0,0,0,0
"DE947",0,0,0,0,0,0
"DE948",0,0,0,0,0,0
"DE949",0,0,0,0,0,0
"DE94A",0,0,0,0,0,0
"DE94B",0,0,0,0,0,0
"DE94C",0,0,0,0,0,0
"DE94D",0,0,0,0,0,0
"DE94E",0,0,0,0,0,0
"DE94F",0,0,0,0,0,0
"DE94G",0,0,0,0,0,0
"DE94H",0,0,0,0,0,0
"DEA11",0,0,0,0,0,0
"DEA12",0,0,0,0,0,0
"DEA13",0,0,0,0,0,0
"DEA14",0,0,0,0,0,0
"DEA15",0,0,0,0,0,0
"DEA16",0,0,0,0,0,0
"DEA17",0,0,0,0,0,0
"DEA18",0,0,0,0,0,0
"DEA19",0,0,0,0,0,0
"DEA1A",0,0,0,0,0,0
"DEA1B",0,0,0,0,0,0
"DEA1C",0,0,0,0,0,0
"DEA1D",0,0,0,0,0,0
"DEA1E",0,0,0,0,0,0
"DEA1F",0,0,0,0,0,0
"DEA22",0,0,0,0,0,0
"DEA23",0,0,0,0,0,0
"DEA24",0,0,0,0,0,0
"DEA26",0,0,0,0,0,0
"DEA27",0,0,0,0,0,0
"DEA28",0,0,0,0,0,0
"DEA29",0,0,0,0,0,0
"DEA2A",0,0,0,0,0,0
"DEA2B",0,0,0,0,0,0
"DEA2C",0,0,0,0,0,0
"DEA2D",0,0,0,0,0,0
"DEA31",0,0,0,0,0,0
"DEA32",0,0,0,0,0,0
"DEA33",0,0,0,0,0,0
"DEA34",0,0,0,0,0,0
"DEA35",0,0,0,0,0,0
"DEA36",0,0,0,0,0,0
"DEA37",0,0,0,0,0,0
"DEA38",0,0,0,0,0,0
"DEA41",0,0,0,0,0,0
"DEA42",0,0,0,0,0,0
"DEA43",0,0,0,0,0,0
"DEA44",0,0,0,0,0,0
"DEA45",0,0,0,0,0,0
"DEA46",0,0,0,0,0,0
"DEA47",0,0,0,0,0,0
"DEA51",0,0,0,0,0,0
"DEA52",0,0,0,0,0,0
"DEA53",0,0,0,0,0,0
"DEA54",0,0,0,0,0,0
"DEA55",0,0,0,0,0,0
"DEA56",0,0,0,0,0,0
"DEA57",0,0,0,0,0,0
"DEA58",0,0,0,0,0,0
"DEA59",0,0,0,0,0,0
"DEA5A",0,0,0,0,0,0
"DEA5B",0,0,0,0,0,0
"DEA5C",0,0,0,0,0,0
"DEB11",0,0,0,0,0,0
"DEB12",0,0,0,0,0,0
"DEB13",0,0,0,0,0,0
"DEB14",0,0,0,0,0,0
"DEB15",0,0,0,0,0,0
"DEB16",0,0,0,0,0,0
"DEB17",0,0,0,0,0,0
"DEB18",0,0,0,0,0,0
"DEB19",0,0,0,0,0,0
"DEB1A",0,0,0,0,0,0
"DEB1B",0,0,0,0,0,0
"DEB21",0,0,0,0,0,0
"DEB22",0,0,0,0,0,0
"DEB23",0,0,0,0,0,0
"DEB24",0,0,0,0,0,0
"DEB25",0,0,0,0,0,0
"DEB31",0,0,0,0,0,0
"DEB32",0,0,0,0,0,0
"DEB33",0,0,0,0,0,0
"DEB34",0,0,0,0,0,0
"DEB35",0,0,0,0,0,0
"DEB36",0,0,0,0,0,0
"DEB37",0,0,0,0,0,0
"DEB38",0,0,0,0,0,0
"DEB39",0,0,0,0,0,0
"DEB3A",0,0,0,0,0,0
"DEB3B",0,0,0,0,0,0
"DEB3C",0,0,0,0,0,0
"DEB3D",0,0,0,0,0,0
"DEB3E",0,0,0,0,0,0
"DEB3F",0,0,0,0,0,0
"DEB3G",0,0,0,0,0,0
"DEB3H",0,0,0,0,0,0
"DEB3I",0,0,0,0,0,0
"DEB3J",0,0,0,0,0,0
"DEB3K",0,0,0,0,0,0
"DEC01",0,0,0,0,0,0
"DEC02",0,0,0,0,0,0
"DEC03",0,0,0,0,0,0
"DEC04",0,0,0,0,0,0
"DEC05",0,0,0,0,0,0
"DEC06",0,0,0,0,0,0
"DED21",0,0,0,0,0,0
"DED2C",0,0,0,0,0,0
"DED2D",0,0,0,0,0,0
"DED2E",0,0,0,0,0,0
"DED2F",0,0,0,0,0,0
"DED41",0,0,0,0,0,0
"DED42",0,0,0,0,0,0
"DED43",0,0,0,0,0,0
"DED44",0,0,0,0,0,0
"DED45",0,0,0,0,0,0
"DED51",0,0,0,0,0,0
"DED52",0,0,0,0,0,0
"DED53",0,0,0,0,0,0
"DEE01",0,0,0,0,0,0
"DEE02",0,0,0,0,0,0
"DEE03",0,0,0,0,0,0
"DEE04",0,0,0,0,0,0
"DEE05",0,0,0,0,0,0
"DEE06",0,0,0,0,0,0
"DEE07",0,0,0,0,0,0
"DEE08",0,0,0,0,0,0
"DEE09",0,0,0,0,0,0
"DEE0A",0,0,0,0,0,0
